link,0_count,1_count,2_count,avg_speed,max_speed,min_speed,avg_eta,max_eta,min_eta,avg_cnt,max_cnt,min_cnt,0_prob,1_prob,2_prob
379151,4596.0,2617.0,381.0,21.35984010924517,53.9,0.0,18.672495833097656,56.2,0.0,1.3117425085467005,7.0,0.0,0.6052146431393205,0.3446141690808533,0.05017118777982618
379153,3504.0,3859.0,331.0,25.205877763605024,59.9,0.0,17.338443867464342,56.7,0.0,1.4995464160901215,7.0,0.0,0.4554198076423187,0.5015596568754874,0.043020535482193915
379154,3234.0,5420.0,294.0,29.244627062202113,56.5,0.0,20.568173875947604,54.2,0.0,1.6614460880600272,9.0,0.0,0.36142154671434956,0.6057219490388914,0.03285650424675905
379237,1124.0,24381.0,3372.0,36.254507530403515,79.8,0.0,24.880394490561777,59.3,0.0,4.037857179209242,18.0,0.0,0.03892371091179832,0.8443051563528068,0.11677113273539495
379239,1020.0,25845.0,4004.0,33.49587510607918,75.6,0.0,26.31102261775208,75.6,0.0,4.17107613259121,16.0,0.0,0.03304285853121254,0.8372477242541061,0.1297094172146814
379289,2635.0,17422.0,263.0,36.49423122489803,59.4,0.0,18.367148371735027,58.7,0.0,2.017789766346887,11.0,0.0,0.1296751968503937,0.8573818897637795,0.012942913385826772
37930,944.0,23756.0,2333.0,28.06963270535519,79.0,0.0,26.539863043123468,82.5,0.0,3.350951304236992,16.0,0.0,0.03492028261754152,0.8787777901083861,0.08630192727407243
379370,1722.0,16479.0,431.0,29.877011244711415,59.9,0.0,23.55365904497249,59.7,0.0,1.9493210589658845,10.0,0.0,0.09242164018892228,0.8844461142121082,0.023132245598969516
379473,2639.0,15881.0,515.0,34.0003386528484,58.5,0.0,32.576167727195504,58.9,0.0,2.0497548213379266,8.0,0.0,0.13863934856842658,0.8343052272130286,0.027055424218544784
379474,2646.0,14616.0,621.0,33.56854489605881,58.0,0.0,30.476366208287846,58.9,0.0,1.9521789591301837,8.0,0.0,0.14796175138399598,0.8173125314544539,0.034725717161550075
379496,5611.0,5926.0,212.0,23.16016145793877,59.4,0.0,17.44542965793822,58.9,0.0,1.2158733798440486,8.0,0.0,0.47757255936675463,0.5043833517746191,0.018044088858626267
379497,5803.0,8088.0,281.0,24.943586909524733,58.5,0.0,19.944162760730528,59.1,0.0,1.3960879983567294,6.0,0.0,0.40946937623482926,0.5707027942421676,0.019827829523003104
37960,636.0,26239.0,266.0,27.966209848297495,58.3,0.0,24.37841878324117,58.3,0.0,4.700094653724431,22.0,0.0,0.023433182270365865,0.9667661471574371,0.009800670572197046
379673,979.0,28058.0,3817.0,27.894055459701583,52.5,0.0,25.270009007064637,58.7,0.0,4.240812808059229,15.0,0.0,0.02979850246545322,0.8540208193827236,0.11618067815182322
379674,1431.0,28936.0,3120.0,23.84367300802496,54.7,0.0,22.94280483062751,57.6,0.0,4.017181049828541,13.0,0.0,0.0427330008660077,0.8640965150655479,0.09317048406844447
379675,1044.0,25859.0,2783.0,30.11379811519614,59.7,0.0,24.62960250497319,59.4,0.0,4.1134257426612155,13.0,0.0,0.03516809270363134,0.8710840126659031,0.09374789463046554
379676,1015.0,28075.0,2279.0,24.835375831414556,56.4,0.0,23.016774357802028,56.8,0.0,3.7254915335738628,14.0,0.0,0.032356785361344,0.8949918709554018,0.07265134368325417
379677,775.0,22681.0,3155.0,28.898264260077717,58.8,0.0,24.024217644915566,59.3,0.0,3.8299800005891056,15.0,0.0,0.029123294878057947,0.8523167111344933,0.1185599939874488
379678,766.0,23208.0,1945.0,25.309933167505587,52.4,0.0,24.939285702978054,59.1,0.0,3.57095839858807,14.0,0.0,0.029553609321347273,0.8954049153130907,0.07504147536556194
379680,920.0,29952.0,1537.0,25.537990362381237,57.2,0.0,25.961313957024622,58.6,0.0,3.6067036627735054,14.0,0.0,0.028387176401616834,0.924187725631769,0.04742509796661421
379682,580.0,29443.0,667.0,26.007069899007803,54.4,0.0,28.99951119826661,59.5,0.0,3.600271461219955,13.0,0.0,0.018898664059954384,0.9593678722710981,0.02173346366894754
379684,345.0,22509.0,794.0,25.908279797338068,55.7,0.0,29.504327708638176,58.8,0.0,3.5071190389347375,12.0,0.0,0.014588971583220568,0.951835250338295,0.03357577807848444
379687,1771.0,11831.0,649.0,24.582030091397176,56.4,0.0,22.07225063919507,59.4,0.0,1.6670885356807255,8.0,0.0,0.1242719809136201,0.8301873552733141,0.04554066381306575
379688,1400.0,6915.0,220.0,26.365683343291536,49.6,0.0,25.62010631150251,53.9,0.0,1.6683929549171812,8.0,0.0,0.16403046280023434,0.8101933216168717,0.025776215582893967
37984,58.0,32669.0,10782.0,42.780156572278685,67.7,0.0,37.3490179878256,76.8,0.0,55.64851569551085,124.0,0.0,0.0013330575283274724,0.7508561447056931,0.24781079776597945
37985,34.0,32321.0,10605.0,44.28881942081823,67.7,0.0,42.44188795242533,79.7,0.0,52.22683295273781,127.0,0.0,0.0007914338919925512,0.7523510242085661,0.24685754189944134
38004,1816.0,10800.0,1349.0,28.033615354905017,59.7,0.0,25.079847463022116,59.7,0.0,3.0841990716417556,25.0,0.0,0.13003938417472252,0.7733619763694952,0.09659863945578231
38005,1363.0,12312.0,1201.0,30.412686333189125,59.8,0.0,30.290359650215855,59.8,0.0,4.119128697150441,40.0,0.0,0.09162409249798333,0.8276418392040871,0.08073406829792955
380079,2405.0,3362.0,68.0,24.038619898762022,52.5,0.0,17.96696519751776,52.5,0.0,0.9460891724995204,6.0,0.0,0.41216795201371037,0.57617823479006,0.011653813196229648
38010,1687.0,15986.0,361.0,29.91180491531781,58.1,0.0,28.16749067136414,58.5,0.0,1.9504431996141318,9.0,0.0,0.09354552511921925,0.8864367306199401,0.020017744260840634
380171,955.0,24073.0,109.0,45.8236921962598,80.3,0.0,40.775203521475625,83.2,0.0,3.4980233067787223,19.0,0.0,0.03799180490909814,0.9576719576719577,0.0043362374189441855
380186,83.0,15159.0,133.0,29.669918264258815,53.4,0.0,30.32101535121877,53.4,0.0,2.3051559425677595,13.0,0.0,0.005398373983739838,0.9859512195121951,0.00865040650406504
380200,79.0,4452.0,102.0,37.258689634758895,79.1,0.0,29.429049759068754,82.7,0.0,1.7434110577768749,7.0,0.0,0.01705158644506799,0.960932441182819,0.022015972372113102
380206,926.0,18553.0,126.0,37.366664737570744,77.4,0.0,36.399905346580255,83.1,0.0,2.649917707629843,11.0,0.0,0.04723284876307064,0.9463402193318031,0.006426931905126243
380221,531.0,10992.0,156.0,39.56575759109809,82.8,0.0,35.797638248443654,82.8,0.0,1.924418364442609,10.0,0.0,0.04546622142306704,0.9411764705882353,0.013357307988697662
380222,806.0,16535.0,244.0,37.33329718747605,82.8,0.0,29.62499580942592,79.0,0.0,2.157626183802078,10.0,0.0,0.04583451805516065,0.9402900199033267,0.013875462041512653
380224,2078.0,15556.0,774.0,35.085582780192844,78.5,0.0,24.535295607446365,78.5,0.0,2.580571148333152,17.0,0.0,0.11288570186875271,0.8450673620165146,0.04204693611473272
380230,1767.0,13509.0,672.0,34.94601515084889,78.5,0.0,29.625823445001405,78.5,0.0,2.6782289957063754,13.0,0.0,0.11079759217456735,0.8470654627539503,0.042136945071482315
380232,1113.0,11968.0,381.0,39.55892780663458,79.7,0.0,33.024997401627346,79.7,0.0,2.1784865884170648,11.0,0.0,0.08267716535433071,0.8890209478532165,0.02830188679245283
380234,1187.0,14139.0,562.0,38.36140050742812,69.6,0.0,32.17284836561655,69.6,0.0,2.3239404392293608,13.0,0.0,0.07471047331319235,0.889916918429003,0.03537260825780463
380335,658.0,22403.0,183.0,75.37008403939164,105.4,0.0,59.350689051327436,118.7,0.0,2.540944416976361,16.0,0.0,0.028308380657373945,0.9638186198588883,0.00787299948373774
380458,957.0,12484.0,435.0,31.75187247904604,58.3,0.0,28.126888320715413,58.3,0.0,1.9737123731781279,9.0,0.0,0.0689680023061401,0.8996829057365235,0.03134909195733641
380612,1246.0,4442.0,204.0,27.5723474982765,57.6,0.0,23.89106581424872,57.6,0.0,1.7342606227447592,9.0,0.0,0.21147318397827564,0.7539035980991174,0.034623217922606926
380614,1372.0,3135.0,46.0,26.630449132453073,57.6,0.0,22.707932760281032,57.6,0.0,1.2395266842312282,7.0,0.0,0.30133977597188666,0.6885569953876565,0.010103228640456841
380626,949.0,31334.0,696.0,34.84176936531476,60.3,0.0,24.711085454374583,68.9,0.0,8.220251435961309,28.0,0.0,0.02877588768610328,0.9501197731889991,0.02110433912489766
380653,532.0,31429.0,678.0,27.168657250636677,54.4,0.0,27.784962713705884,59.8,0.0,6.368498894775289,24.0,0.0,0.016299518980360916,0.9629277857777505,0.020772695241888538
380654,1040.0,29816.0,1559.0,26.963119768004056,58.8,0.0,27.071298032255584,59.5,0.0,5.074803999976772,25.0,0.0,0.032083911769242635,0.9198210704920562,0.048095017738701215
380671,10299.0,12564.0,2792.0,23.94203413786051,59.5,0.0,18.82277760321019,59.8,0.0,2.2353031522474858,12.0,0.0,0.4014422139933736,0.48972909764178524,0.10882868836484116
380672,2925.0,511.0,33.0,15.626884160020616,58.7,0.0,7.747526868353949,58.7,0.0,0.5811163363986545,3.0,0.0,0.8431824733352551,0.1473046987604497,0.009512827904295185
380685,2249.0,19235.0,1435.0,31.267758724869406,75.6,0.0,27.30611738078457,82.7,0.0,2.432223042056665,10.0,0.0,0.09812819058423142,0.8392600026179152,0.0626118067978533
380687,705.0,9175.0,314.0,32.07083481286336,82.8,0.0,32.18397480492551,82.8,0.0,1.8357722894816644,9.0,0.0,0.06915832842848735,0.9000392387679027,0.030802432803609968
380692,1646.0,17321.0,706.0,31.641273913897578,74.3,0.0,32.17459995345047,79.1,0.0,2.0518484109755963,9.0,0.0,0.0836679713312662,0.8804452803334519,0.03588674833528186
380694,1980.0,17231.0,1008.0,31.27531120403279,81.9,0.0,29.790294119486543,81.9,0.0,2.256137257565201,9.0,0.0,0.09792769177506305,0.8522182105939957,0.049854097630941195
380699,2942.0,15821.0,1467.0,31.34771824217728,64.4,0.0,25.606441305127213,82.7,0.0,2.0285586704955456,10.0,0.0,0.145427582797825,0.7820563519525457,0.07251606524962927
380758,4129.0,21924.0,5782.0,20.665593349549766,58.9,0.0,20.296481702451327,59.1,0.0,5.2485638310087115,22.0,0.0,0.12970001570598397,0.6886759855504947,0.18162399874352128
380759,5087.0,19325.0,8464.0,21.166878304243973,57.6,0.0,17.231414900628636,57.4,0.0,4.207432679210724,29.0,0.0,0.1547329358802774,0.5878148193210853,0.2574522447986373
380760,358.0,31260.0,4429.0,29.656888591729977,61.7,0.0,24.689325986933135,75.6,0.0,12.676557004302989,37.0,0.0,0.009931478347712708,0.8672011540488807,0.12286736760340666
380762,17715.0,2390.0,5469.0,20.69445928457408,51.0,0.0,12.428169910556944,51.0,0.0,2.2079955348492617,12.0,0.0,0.6926957065769923,0.09345428951278642,0.21385000391022133
380763,1842.0,4232.0,104.0,31.265884251364568,59.4,0.0,31.119294691320455,59.9,0.0,1.6550604411850847,10.0,0.0,0.298154742635157,0.6850113305276788,0.016833926837164132
380772,2065.0,242.0,25.0,20.16311648763021,56.3,0.0,7.415891482204862,56.3,0.0,1.069202094184028,6.0,0.0,0.8855060034305318,0.10377358490566038,0.01072041166380789
380773,2094.0,587.0,27.0,19.037267325507273,57.6,0.0,22.494874306572804,57.6,0.0,1.4160603502061633,7.0,0.0,0.7732644017725259,0.21676514032496308,0.009970457902511078
380781,950.0,5737.0,112.0,29.53787997904143,58.7,0.0,29.0730683709691,59.9,0.0,1.420228200104265,7.0,0.0,0.1397264303574055,0.8438005589057215,0.01647301073687307
380795,5.0,445.0,0.0,31.847916666666663,42.9,0.0,31.202125000000002,58.7,0.0,1.6208333333333336,5.0,0.0,0.011111111111111112,0.9888888888888889,0.0
380829,668.0,11777.0,224.0,23.491380585398527,59.8,0.0,20.188503007690166,59.8,0.0,2.0111377043879886,16.0,0.0,0.0527271292130397,0.9295919172783961,0.01768095350856421
380831,1997.0,11388.0,2618.0,21.496082296865936,47.5,0.0,17.91038813106386,54.4,0.0,2.9085418977279316,18.0,0.0,0.12478910204336686,0.7116165718927701,0.16359432606386304
380833,0.0,2254.0,366.0,28.411973048951893,52.4,3.3,26.923728427886964,58.8,1.0,3.3168932586246065,11.0,1.0,0.0,0.8603053435114504,0.13969465648854962
380875,1122.0,12316.0,459.0,32.927800988109695,52.4,0.0,23.66820225903311,57.6,0.0,2.508362589252088,10.0,0.0,0.080736849679787,0.8862344390875728,0.03302871123264014
380884,8.0,42396.0,1431.0,38.824599586887416,69.8,0.0,30.690146254161643,59.4,0.0,20.441400766651817,56.0,0.0,0.0001825025664423406,0.967172350861184,0.032645146572373676
380888,24.0,27545.0,110.0,88.89783921056974,136.4,0.0,87.95512969187462,146.0,0.0,32.071093952253314,106.0,0.0,0.0008670833483868637,0.9951587846381733,0.003974132013439792
380889,15.0,35400.0,8749.0,27.440593569357407,51.9,0.0,23.179866513184685,48.3,0.0,23.59198883069666,69.0,0.0,0.00033964314826555564,0.8015578299067113,0.1981025269450231
380900,5.0,24080.0,15196.0,30.39099005108699,59.7,0.0,28.520048034109422,59.1,0.0,48.74595364896829,97.0,0.0,0.00012728800183294724,0.6130190168274738,0.38685369517069323
380901,2.0,23502.0,15307.0,30.533948397218808,59.9,0.0,26.623121636726204,63.4,0.0,46.58712898956612,105.0,0.0,5.153178222668831e-05,0.6055499729458144,0.39439849527195897
380902,26.0,38533.0,2319.0,32.83644545969887,60.2,0.0,32.38978385331771,82.2,0.0,17.188351876741176,40.0,0.0,0.0006360389451538725,0.9426341797543911,0.056729781300455015
380903,148.0,37348.0,2318.0,33.01979043169641,61.3,0.0,32.13733407419947,76.3,0.0,16.10923251818768,41.0,0.0,0.003717285377003064,0.9380619882453408,0.0582207263776561
380904,33.0,39438.0,3927.0,36.36539137131683,75.1,0.0,29.76540023627313,77.6,0.0,15.023380041245886,40.0,0.0,0.0007604037052398728,0.9087515553712152,0.09048804092354486
380931,28.0,27158.0,85.0,87.84337116432692,136.4,0.0,86.84302723996463,144.0,0.0,34.29301607374024,107.0,0.0,0.0010267316930072238,0.9958564042389352,0.0031168640680576437
380954,437.0,22132.0,21425.0,27.083364221146702,52.6,0.0,22.51133516239971,68.6,0.0,22.924697242467353,60.0,0.0,0.009933172705368913,0.5030686002636723,0.48699822703095874
380955,3928.0,13633.0,13284.0,20.55663594846383,62.7,0.0,21.974730079036235,64.8,0.0,22.227068915086946,63.0,0.0,0.1273464094666883,0.44198411411898203,0.43066947641432973
381231,53.0,32962.0,8191.0,27.934835333205562,77.9,0.0,26.607132602906855,78.3,0.0,11.828825837477643,33.0,0.0,0.001286220453332039,0.7999320487307674,0.1987817308159006
381249,580.0,11419.0,14659.0,14.22800167962015,43.9,0.0,9.827244885113195,55.9,0.0,66.0506700384651,158.0,0.0,0.021757071048090628,0.4283517143071498,0.5498912146447595
381254,57.0,38315.0,768.0,35.252862971432684,57.1,0.0,38.94057655991996,59.9,0.0,11.425703950387982,39.0,0.0,0.0014563106796116505,0.978921819110884,0.019621870209504344
381295,283.0,1789.0,84.0,30.67650267876519,59.9,0.0,41.33757088555231,59.9,0.0,1.3728097534179686,7.0,0.0,0.13126159554730985,0.8297773654916512,0.03896103896103896
381320,5441.0,25372.0,9399.0,29.56141197014737,57.3,0.0,25.924849596961735,73.1,0.0,9.109972940229154,31.0,0.0,0.1353078682980205,0.6309559335521735,0.23373619814980603
381341,809.0,26892.0,15659.0,31.95632605945428,78.4,0.0,13.818711604424584,65.8,0.0,13.827911798045605,39.0,0.0,0.018657749077490775,0.6202029520295202,0.3611392988929889
381342,579.0,26978.0,15820.0,33.67663032306938,78.4,0.0,12.587454179558883,79.2,0.0,12.15598577197198,39.0,0.0,0.013348087696244553,0.6219425040920303,0.3647094082117251
381352,739.0,26049.0,938.0,34.13620374375436,82.8,0.0,29.66407872209073,82.8,0.0,2.97037284008793,13.0,0.0,0.026653682464113107,0.9395152564380004,0.03383106109788646
381364,71.0,28181.0,11033.0,28.123323973572642,56.5,0.0,21.386516199480496,59.2,0.0,10.955360109903747,41.0,0.0,0.0018073055873743158,0.7173475881379662,0.28084510627465953
381365,61.0,27342.0,11196.0,27.160482191458087,56.5,0.0,28.024728377361768,59.0,0.0,10.754348235957512,36.0,0.0,0.0015803518225860774,0.7083603202155496,0.2900593279618643
381374,360.0,12339.0,339.0,29.3474799439022,52.2,0.0,28.980585069969777,56.0,0.0,3.5060295235228875,19.0,0.0,0.02761159687068569,0.946387482742752,0.026000920386562355
381375,548.0,19922.0,278.0,30.847387987685813,54.2,0.0,27.647504969303455,59.4,0.0,3.489704087999587,24.0,0.0,0.02641218430692115,0.9601889338731444,0.013398881819934452
381464,639.0,22345.0,768.0,48.58911707726844,77.3,0.0,34.8632764083801,74.0,0.0,3.1878565843554174,16.0,0.0,0.026902997642303805,0.9407628831256315,0.03233411923206467
381602,45.0,1109.0,46.0,32.0673203125,49.5,0.0,34.89390407986111,58.7,0.0,2.553949652777778,10.0,0.0,0.0375,0.9241666666666667,0.03833333333333333
381959,606.0,34764.0,1477.0,31.843296063559322,67.5,0.0,27.575838383866955,68.1,0.0,6.037415200228146,24.0,0.0,0.01644638640866285,0.9434689391266589,0.04008467446467826
381961,571.0,34178.0,2762.0,33.65376381931344,79.6,0.0,26.308238296949103,59.3,0.0,5.031574915383466,21.0,0.0,0.015222201487563649,0.911146063821279,0.07363173469115726
381962,394.0,35134.0,1093.0,34.251408405300424,57.7,0.0,31.188627334112,58.7,0.0,5.086892998689224,22.0,0.0,0.010758854209333443,0.9593948827175665,0.029846263073100135
382010,1474.0,7638.0,113.0,26.148436899868077,55.2,0.0,26.921270486422852,59.2,0.0,1.281923429714309,8.0,0.0,0.1597831978319783,0.8279674796747968,0.012249322493224933
382024,1397.0,27246.0,4003.0,26.19990844865546,59.6,0.0,21.714963149469494,57.8,0.0,3.1641733170208846,12.0,0.0,0.04279237885192673,0.8345892299209704,0.12261839122710286
382026,1101.0,27417.0,3247.0,25.734873811558195,56.9,0.0,25.17009955549425,58.1,0.0,3.293266673349648,16.0,0.0,0.034660790177868724,0.8631197859279081,0.1022194238942232
382063,126.0,33992.0,628.0,33.10438925308848,55.9,0.0,36.36789072765973,75.6,0.0,5.527269027302825,20.0,0.0,0.003626316698324987,0.9782996603925632,0.01807402290911184
382064,239.0,32907.0,3033.0,31.754001282370503,54.2,0.0,27.825669406122024,81.8,0.0,5.014456477791704,23.0,0.0,0.006606042179164709,0.909560794936289,0.08383316288454629
382107,2603.0,3515.0,179.0,17.751026734454292,39.9,0.0,18.904076455858018,52.7,0.0,0.6892717739059813,7.0,0.0,0.4133714467206606,0.5582023185643957,0.028426234714943623
382203,5048.0,9435.0,949.0,25.864107064508463,55.1,0.0,18.860122954647753,59.9,0.0,1.5692773277772383,9.0,0.0,0.3271124935199585,0.6113919129082426,0.06149559357179886
382204,2393.0,10983.0,796.0,26.134361182513686,54.0,0.0,17.657061586201756,57.6,0.0,1.5869003495541225,8.0,0.0,0.16885407846457803,0.7749788314987299,0.05616709003669207
382205,4733.0,9566.0,1001.0,27.480322722006797,56.0,0.0,20.72308255866855,58.8,0.0,1.5572686793439274,9.0,0.0,0.30934640522875817,0.6252287581699346,0.06542483660130718
382206,1734.0,8990.0,514.0,25.181867836115167,59.1,0.0,17.092316042706607,59.1,0.0,1.5676072872014983,13.0,0.0,0.15429791777896423,0.799964406478021,0.04573767574301477
382225,2563.0,5798.0,181.0,22.265505140934295,57.3,0.0,11.569602349152134,57.6,0.0,1.1967337609245665,5.0,0.0,0.30004682744088035,0.6787637555607586,0.02118941699836104
382227,666.0,33207.0,1026.0,28.383002957621184,57.6,0.0,26.25263608813598,59.1,0.0,4.313068334258274,32.0,0.0,0.019083641365082095,0.9515172354508725,0.02939912318404539
382231,967.0,12397.0,335.0,28.75184972341186,56.4,0.0,25.92376272334588,58.7,0.0,2.113354876406846,9.0,0.0,0.07058909409445945,0.9049565661727134,0.024454339732827214
382233,2119.0,20140.0,571.0,29.144328619635083,58.9,0.0,22.689456204470147,59.4,0.0,2.2912348412696053,9.0,0.0,0.09281646955759965,0.8821725799386771,0.02501095050372317
382529,950.0,31869.0,1012.0,33.40523278391983,68.7,0.0,26.904605640940225,78.2,0.0,4.260110351693548,25.0,0.0,0.028080754337737577,0.9420058526203777,0.029913393041884662
382546,3537.0,18369.0,2555.0,29.1383128042236,57.6,0.0,25.292832055093175,58.7,0.0,2.228552759664028,12.0,0.0,0.1445975225869752,0.7509504926209067,0.10445198479211806
382547,2467.0,15354.0,2104.0,29.837961025556094,55.5,0.0,31.77499540879547,57.6,0.0,2.0856598790092065,12.0,0.0,0.12381430363864492,0.7705897114178168,0.10559598494353827
382659,960.0,14533.0,739.0,38.04823411820522,77.0,0.0,27.867093557699754,77.0,0.0,2.49020176173475,14.0,0.0,0.05914243469689502,0.8953302119270576,0.04552735337604731
382660,1364.0,15311.0,1134.0,34.54931426106074,63.4,0.0,25.805716023726447,59.2,0.0,2.421952339472047,15.0,0.0,0.0765904879555281,0.8597338424392161,0.06367566960525577
382670,685.0,31298.0,7439.0,24.501131333902634,55.1,0.0,24.12613348836981,55.7,0.0,7.414831484850489,29.0,0.0,0.01737608441986708,0.7939221754350363,0.18870174014509664
382673,442.0,31134.0,9908.0,22.94823780529223,53.7,0.0,23.39005916082339,59.0,0.0,8.571827492578755,32.0,0.0,0.010654710249734838,0.7505062192652588,0.23883907048500627
382688,1764.0,10388.0,20557.0,22.877525623839816,82.8,0.0,20.175177153123762,82.3,0.0,5.408346337152977,24.0,0.0,0.053930110978629736,0.3175884313185973,0.628481457702773
382689,1937.0,10115.0,22324.0,21.629004702114862,73.2,0.0,19.589521236599367,82.3,0.0,5.776214648099745,24.0,0.0,0.0563474517104957,0.29424598557132886,0.6494065627181754
382690,64.0,35324.0,1361.0,29.717861285575417,56.7,0.0,30.8351325230267,59.6,0.0,16.45399142681321,50.0,0.0,0.0017415439875914992,0.961223434651283,0.03703502136112547
382693,77.0,38619.0,5081.0,30.753879158837037,62.9,0.0,34.56789956600007,68.2,0.0,25.776653217972306,66.0,0.0,0.0017589144984809374,0.882175571647212,0.11606551385430705
382694,56.0,38760.0,5191.0,31.66964942214727,62.9,0.0,36.99252540812747,65.1,0.0,25.4483848847473,66.0,0.0,0.001272524825595928,0.8807689685731815,0.11795850660122253
382722,172.0,36281.0,3115.0,30.444976151174462,80.3,0.0,26.019225978633212,81.0,0.0,8.708084488921738,39.0,0.0,0.004346947027901334,0.9169278204609785,0.0787252325111201
382723,231.0,37794.0,3568.0,30.42002850117521,71.3,0.0,27.44341406124895,76.1,0.0,8.71344900028723,49.0,0.0,0.005553819152261198,0.9086625153270983,0.0857836655206405
382755,86.0,40025.0,1520.0,35.393652277253985,69.8,0.0,37.26090786647498,80.8,0.0,18.773312705629706,50.0,0.0,0.0020657682976627993,0.9614229780692273,0.03651125363310994
382756,35.0,40000.0,1832.0,35.683972557135704,60.7,0.0,37.776884861318806,79.2,0.0,17.929949344897828,49.0,0.0,0.0008359806052499582,0.9554064059999522,0.04375761339479781
382757,2630.0,8153.0,431.0,27.64293843496982,57.7,0.0,26.196432212581705,59.0,0.0,1.5396879718578842,9.0,0.0,0.2345282682361334,0.7270376315320135,0.03843410023185304
382758,825.0,27049.0,1126.0,29.390697703920964,58.7,0.0,23.098907342357556,59.7,0.0,4.993373279383955,29.0,0.0,0.028448275862068967,0.9327241379310345,0.03882758620689655
382759,1101.0,27752.0,1849.0,29.71743268702889,58.1,0.0,26.78177837116899,59.7,0.0,3.7378831970449147,23.0,0.0,0.0358608559702951,0.9039150543938506,0.06022408963585434
382771,447.0,8350.0,50.0,29.798384075850826,56.1,0.0,28.21164607422145,59.2,0.0,1.9087458907481696,10.0,0.0,0.050525601898948794,0.9438227647790212,0.005651633322030066
382779,2673.0,18041.0,4317.0,25.27430448281799,68.4,0.0,15.796835705370793,59.9,0.0,3.0568218329230827,16.0,0.0,0.10678758339658823,0.7207462746194718,0.17246614198393992
382820,2882.0,5042.0,333.0,20.943943483773744,54.0,0.0,17.20365468678443,58.3,0.0,1.3323280260228607,6.0,0.0,0.34903718057405836,0.6106334019619717,0.040329417463969966
382821,4143.0,4997.0,652.0,24.25119590612986,52.8,0.0,18.919067072795514,54.7,0.0,1.3842921688578746,9.0,0.0,0.4231004901960784,0.5103145424836601,0.06658496732026144
382822,2527.0,15369.0,633.0,24.94396219362382,51.8,0.0,24.386325033890373,59.3,0.0,2.338805379702692,22.0,0.0,0.13638080846241027,0.8294565276053754,0.034162663932214364
382823,1452.0,13711.0,389.0,28.906479441236478,58.7,0.0,28.197469372352575,59.2,0.0,2.1455652252732285,18.0,0.0,0.0933641975308642,0.8816229423868313,0.025012860082304526
382824,2612.0,16293.0,1033.0,26.584925814374078,52.8,0.0,21.913525528717713,59.5,0.0,2.9473461739687696,24.0,0.0,0.1310061189688033,0.8171832681312068,0.05181061289998997
382825,2700.0,13873.0,662.0,29.03537033167516,58.3,0.0,24.40073792209551,58.3,0.0,2.612516775158362,16.0,0.0,0.1566579634464752,0.8049318247751668,0.038410211778357996
382830,151.0,36145.0,1771.0,35.99787499062927,67.6,0.0,33.643470207544,81.8,0.0,13.069804587159618,47.0,0.0,0.003966690309191688,0.9495100743426065,0.04652323534820185
382835,733.0,34162.0,1335.0,34.8721213487288,61.4,0.0,31.63098832174841,81.5,0.0,19.807831713254743,62.0,0.0,0.02023185205630693,0.9429202318520563,0.03684791609163676
382887,709.0,14940.0,21540.0,23.913076467320245,73.3,0.0,23.928385150645166,82.8,0.0,6.654316020621772,27.0,0.0,0.019064777219070156,0.4017316948560058,0.579203527924924
382898,78.0,34980.0,5674.0,34.68935136912304,57.8,0.0,29.106652240532014,64.3,0.0,56.58859925181171,118.0,0.0,0.0019149562997152116,0.8587842482568988,0.13930079544338603
382899,15.0,33899.0,449.0,36.083795782002234,64.4,0.0,36.6492244269095,71.1,0.0,21.286310788715095,68.0,0.0,0.0004365160201379391,0.9864971044437331,0.013066379536128976
382901,12.0,31909.0,200.0,33.812542789108804,60.9,0.0,43.69425489798299,79.2,0.0,24.032251222766632,64.0,0.0,0.0003735873727468012,0.9933999564148065,0.006226456212446686
382909,112.0,33580.0,6975.0,33.49436364736234,55.9,0.0,25.947936950763065,61.1,0.0,50.38579846619318,102.0,0.0,0.002754075786264047,0.825730936631667,0.171514987582069
382914,12.0,36789.0,4102.0,33.0455329600472,55.9,0.0,33.88606331955319,68.2,0.0,51.9115725580963,108.0,0.0,0.00029337701391096005,0.8994205803975258,0.10028604258856319
382918,0.0,1001.0,409.0,28.19730963643392,49.4,3.5,28.896042002360026,59.9,1.0,7.246352996826172,35.0,1.0,0.0,0.7099290780141844,0.2900709219858156
382920,1.0,40428.0,3950.0,30.909256880357628,52.0,0.0,34.70788920017929,73.0,0.0,17.98623054628917,49.0,0.0,2.25331801077086e-05,0.9109714053944433,0.08900606142544898
382933,24.0,43385.0,1270.0,33.45793288185534,64.9,0.0,35.454903109297405,80.3,0.0,23.329316799107353,58.0,0.0,0.0005371651111260324,0.9710378477584548,0.028424987130419212
382935,37.0,43092.0,1394.0,33.07703660914651,57.1,0.0,33.407297735567,71.9,0.0,24.700959233868737,57.0,0.0,0.0008310311524380657,0.9678593086719224,0.031309660175639555
382937,36.0,42900.0,1683.0,34.758786374086974,64.9,0.0,33.755169733629884,66.0,0.0,21.207589956292004,59.0,0.0,0.0008068311705775567,0.9614738116049216,0.037719357224500774
382939,33.0,42700.0,2047.0,34.772290702670816,63.5,0.0,27.57104621732098,67.9,0.0,21.327190400792908,62.0,0.0,0.0007369361322018759,0.9535506922733363,0.045712371594461815
